date,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,cloud_cover_percent,dew_point_c,visibility_km,rainfall_mm
2029-05-19,28.91,94.61,44.03,993.34,57.82,12.28,6.35,0.08
2029-05-20,39.79,68.4,30.34,988.89,9.81,28.2,6.04,2.08
2029-05-21,43.52,72.76,43.04,985.81,93.52,7.19,1.92,7.12
2029-05-22,29.8,52.14,0.77,990.5,33.69,16.48,4.8,1.15
2029-05-23,28.01,92.72,5.36,1008.9,99.75,28.69,9.31,0.22
2029-05-24,12.98,71.03,4.63,1000.49,97.86,27.53,8.85,2.74
2029-05-25,29.21,81.53,35.63,1004.92,77.88,22.53,6.32,15.01
2029-05-26,23.3,49.48,3.48,985.51,2.01,19.73,6.15,0.27
2029-05-27,31.25,96.8,24.82,1016.1,54.35,12.02,2.01,0.29
2029-05-28,23.61,85.64,23.64,1015.28,8.68,14.17,2.8,3.62
2029-05-29,18.41,88.32,15.54,980.97,89.51,7.25,3.27,1.15
2029-05-30,13.32,33.78,43.52,997.26,78.96,24.65,5.39,2.11
2029-05-31,21.02,41.68,8.52,983.09,97.23,13.1,7.58,7.1
2029-06-01,13.38,42.85,17.62,1015.64,60.84,21.69,5.15,0.89
2029-06-02,16.19,41.67,38.71,1013.18,52.22,13.94,2.13,5.08
2029-06-03,44.56,88.43,1.52,1020.59,51.9,16.61,4.95,2.81
2029-06-04,25.54,22.55,33.65,990.64,38.64,18.88,2.46,9.41
2029-06-05,28.62,26.09,40.82,1000.53,46.87,25.05,7.76,14.44
2029-06-06,40.58,41.91,46.61,988.3,63.54,10.28,2.5,2.65
2029-06-07,44.84,35.99,43.81,996.71,93.29,14.97,5.34,3.51
2029-06-08,30.4,38.55,15.97,1003.5,59.59,8.25,7.24,5.48
2029-06-09,38.44,83.84,29.32,982.4,85.71,6.89,3.05,1.53
2029-06-10,21.44,65.05,3.86,1012.17,86.28,20.12,1.68,1.03
2029-06-11,20.7,20.46,12.89,1004.45,51.88,9.73,6.07,13.37
2029-06-12,24.09,54.35,4.71,1017.3,34.75,6.49,1.49,2.27
2029-06-13,33.54,52.63,15.76,992.23,63.96,27.43,6.29,0.01
2029-06-14,33.88,29.12,43.76,1020.65,44.59,18.36,7.78,7.27
2029-06-15,21.03,74.09,17.36,1024.94,8.14,8.37,3.96,3.66
2029-06-16,14.66,76.17,28.09,1021.37,37.78,6.34,5.4,0.74
2029-06-17,32.13,77.67,21.67,1015.01,99.41,8.0,9.36,0.12
2029-06-18,14.49,78.28,22.95,1016.56,4.85,16.78,5.24,1.38
2029-06-19,30.25,20.0,48.48,1005.82,69.67,21.71,9.97,10.52
2029-06-20,34.27,96.31,14.81,988.56,84.12,21.03,2.41,10.84
2029-06-21,34.52,85.14,31.37,1010.47,64.87,8.61,7.38,1.49
2029-06-22,36.37,92.32,21.0,1012.07,56.97,20.84,6.87,7.23
2029-06-23,40.55,21.25,3.06,1024.34,70.76,15.12,8.85,2.33
2029-06-24,27.5,94.71,24.47,1004.36,42.93,16.62,1.83,4.25
2029-06-25,35.56,84.78,40.67,992.21,9.14,25.04,3.52,1.63
2029-06-26,31.67,86.98,4.94,1010.77,96.24,13.31,2.19,2.9
2029-06-27,16.53,27.46,3.48,1024.07,43.23,8.67,9.4,1.39
2029-06-28,10.9,79.1,7.68,987.97,66.54,26.84,4.84,0.25
2029-06-29,19.96,96.79,38.22,994.67,53.13,10.3,9.19,0.6
2029-06-30,25.51,74.28,36.2,1004.38,5.47,12.35,3.65,1.37
2029-07-01,31.6,65.64,28.25,987.66,95.27,22.66,2.14,14.96
2029-07-02,39.75,95.65,23.41,981.0,79.25,22.09,3.67,13.49
2029-07-03,16.87,55.43,44.42,995.16,14.91,25.01,6.37,7.03
2029-07-04,14.39,67.94,38.33,1018.94,98.16,9.6,8.61,1.06
2029-07-05,43.72,58.11,40.6,981.96,73.69,13.81,4.47,2.33
2029-07-06,13.78,94.63,40.66,999.3,47.23,8.15,9.23,2.32
2029-07-07,26.75,26.09,32.14,1014.3,61.14,18.53,3.2,1.96
2029-07-08,30.49,60.09,22.9,1022.89,10.67,12.31,7.24,0.18
2029-07-09,28.95,74.96,43.23,1024.35,56.04,22.22,7.62,3.06
2029-07-10,13.01,83.35,46.3,998.99,7.37,5.01,3.47,0.3
2029-07-11,12.0,66.64,1.19,1022.77,54.49,6.49,1.24,6.48
2029-07-12,13.69,92.71,2.58,981.59,55.27,15.81,4.29,4.7
2029-07-13,30.5,95.36,47.94,1013.57,87.44,28.95,1.41,1.74
2029-07-14,29.05,25.15,13.86,1008.92,72.51,27.27,9.11,4.17
2029-07-15,18.18,52.19,43.67,991.23,24.96,29.85,9.58,1.06
2029-07-16,32.32,21.88,19.44,1002.83,88.84,15.42,7.62,1.23
2029-07-17,38.7,46.35,5.96,985.83,57.32,6.16,7.54,1.51
2029-07-18,11.46,62.95,4.02,1019.22,60.64,12.65,3.17,6.38
2029-07-19,27.43,92.86,7.83,996.11,16.9,21.89,1.67,0.95
2029-07-20,34.13,87.72,12.49,1008.17,85.78,8.38,8.22,3.31
2029-07-21,18.83,30.2,24.43,987.14,93.1,12.5,6.03,0.89
2029-07-22,20.77,27.44,35.07,989.28,77.5,6.4,7.13,1.34
2029-07-23,31.48,67.14,49.32,1024.64,94.08,16.87,8.02,1.07
2029-07-24,41.43,62.57,22.08,1013.89,30.23,10.22,4.68,4.14
2029-07-25,38.35,41.31,25.91,1023.29,86.11,7.28,2.3,2.99
2029-07-26,30.41,91.96,26.09,993.31,48.89,15.28,8.16,5.11
2029-07-27,35.56,94.19,26.97,987.41,16.39,13.78,5.08,0.99
2029-07-28,22.77,52.21,25.89,1002.64,66.88,18.44,8.44,0.04
2029-07-29,32.43,91.22,0.44,1002.26,68.41,23.73,4.94,4.56
2029-07-30,26.32,50.72,0.09,987.87,28.69,7.81,2.95,0.49
2029-07-31,16.65,78.95,4.88,1012.99,2.75,24.78,2.54,1.13
2029-08-01,34.56,58.08,5.08,996.28,19.98,5.66,7.7,1.46
2029-08-02,29.48,29.81,35.24,988.39,39.98,16.08,6.17,5.49
2029-08-03,22.55,94.23,10.25,994.94,16.76,19.69,4.64,3.93
2029-08-04,41.9,56.33,44.74,1005.36,19.4,28.92,5.43,0.81
2029-08-05,10.73,78.76,46.43,1012.69,39.14,19.35,5.95,3.64
2029-08-06,21.05,49.37,48.79,1001.69,96.18,8.97,3.15,4.93
2029-08-07,11.99,21.51,46.95,1003.65,76.42,17.94,4.4,1.97
2029-08-08,36.83,28.04,13.59,986.25,31.97,14.89,3.63,1.13
2029-08-09,34.57,59.7,25.49,1021.16,95.16,16.98,4.5,4.55
2029-08-10,21.6,75.2,8.77,1021.79,64.56,9.93,5.51,3.78
2029-08-11,33.65,46.78,40.31,1010.75,45.54,17.52,2.56,0.32
2029-08-12,23.86,75.64,44.42,980.79,46.83,8.75,4.54,4.39
2029-08-13,36.47,75.89,42.56,1004.17,41.07,23.6,4.47,2.68
2029-08-14,25.9,76.31,21.67,1008.31,23.3,19.85,3.57,5.6
2029-08-15,24.43,59.4,37.93,1024.76,38.66,6.96,9.99,0.85
2029-08-16,42.72,93.19,4.88,1024.82,52.79,27.24,1.66,1.19
2029-08-17,18.78,59.14,2.01,1018.59,52.8,20.41,6.79,3.14
2029-08-18,14.22,56.02,37.66,982.87,76.17,12.9,2.57,2.63
2029-08-19,30.46,35.95,21.27,1022.9,35.88,6.14,8.56,1.95
2029-08-20,43.93,44.61,49.78,1007.57,71.68,20.81,9.23,5.48
2029-08-21,23.22,23.39,4.86,1016.04,57.81,14.34,4.61,3.33
2029-08-22,12.17,70.68,42.78,998.32,96.18,27.69,8.41,4.96
2029-08-23,21.88,39.88,24.0,994.39,38.53,5.87,3.25,0.67
2029-08-24,27.71,44.33,41.36,1000.85,90.12,5.98,2.26,5.22
2029-08-25,15.67,81.67,40.86,986.61,82.06,28.73,3.84,2.48
2029-08-26,33.03,46.18,45.8,996.07,63.77,29.12,4.08,0.14
2029-08-27,44.92,39.38,14.89,1018.59,65.45,5.69,4.58,1.07
2029-08-28,25.81,33.52,47.49,981.71,8.46,22.9,4.36,0.1
2029-08-29,22.42,81.99,7.58,986.79,95.02,10.54,4.7,2.44
2029-08-30,24.02,30.38,4.1,985.63,10.69,22.53,7.39,1.58
2029-08-31,14.03,56.3,21.58,998.14,56.32,26.72,3.21,17.51
2029-09-01,40.91,60.55,41.42,1024.86,33.01,7.52,1.17,8.12
2029-09-02,24.52,74.99,23.67,987.8,42.99,10.97,5.41,6.99
2029-09-03,23.55,70.66,41.46,986.55,61.02,5.6,5.03,2.78
2029-09-04,33.09,84.86,36.48,1021.18,90.89,6.1,1.54,6.58
2029-09-05,25.47,23.58,10.47,1019.69,45.76,5.74,2.2,1.24
2029-09-06,32.69,43.72,47.44,981.45,98.77,25.02,5.59,3.29
2029-09-07,12.15,42.41,3.04,1013.83,59.28,12.46,3.11,2.0
2029-09-08,38.48,31.68,44.91,1009.5,16.06,17.33,8.9,0.75
2029-09-09,42.92,43.13,15.22,1014.55,19.0,24.7,2.56,0.3
2029-09-10,32.71,44.78,25.01,1002.25,71.61,17.37,1.18,3.27
2029-09-11,43.41,61.75,21.12,1024.61,5.04,15.73,5.03,0.41
2029-09-12,15.3,73.1,8.59,981.97,48.03,5.29,9.88,5.06
2029-09-13,26.71,50.49,17.91,990.55,14.82,19.2,6.7,10.18
2029-09-14,31.06,77.56,9.65,997.84,43.32,8.12,4.19,0.71
2029-09-15,30.36,46.89,10.19,1000.24,74.99,24.12,1.15,2.55
2029-09-16,24.05,43.22,9.35,1021.46,45.88,11.44,5.36,5.37
2029-09-17,21.83,63.3,24.45,1005.2,16.35,21.85,2.86,1.35
2029-09-18,14.44,21.9,39.9,982.03,25.19,21.16,6.83,10.14
2029-09-19,23.71,26.38,28.45,998.35,36.75,20.42,6.25,8.77
2029-09-20,15.69,53.44,44.66,998.74,6.96,11.67,3.39,0.44
2029-09-21,35.7,95.43,31.83,1023.45,58.43,11.68,1.62,0.11
2029-09-22,17.31,77.72,34.47,1006.96,60.75,26.58,7.8,15.0
2029-09-23,12.05,27.05,33.38,1008.6,6.22,5.32,6.27,12.54
2029-09-24,29.33,87.71,22.47,1012.1,40.23,9.54,8.58,2.19
2029-09-25,30.83,78.58,34.47,1014.65,41.4,20.25,3.34,0.21
2029-09-26,40.52,68.88,3.49,1008.58,33.38,25.43,6.88,3.86
2029-09-27,30.19,85.62,42.99,990.67,55.77,13.96,2.07,1.39
2029-09-28,22.09,52.33,38.89,1019.33,34.6,21.34,3.63,11.04
2029-09-29,38.11,37.72,12.26,1012.95,41.64,18.93,6.91,6.33
2029-09-30,28.91,60.96,38.4,1013.38,79.75,6.61,8.43,4.19
2029-10-01,12.77,63.91,0.63,1024.85,16.21,20.54,3.89,1.34
2029-10-02,29.8,63.07,10.86,1016.11,61.91,25.35,8.19,4.83
2029-10-03,41.78,65.21,3.26,1017.31,50.56,29.81,7.1,1.37
2029-10-04,23.87,95.9,39.01,1022.81,30.51,5.74,4.14,0.15
2029-10-05,20.37,92.18,37.79,986.8,72.75,21.5,8.89,2.84
2029-10-06,15.02,90.06,40.68,1002.4,55.12,15.36,5.58,2.68
2029-10-07,15.3,84.11,0.22,1006.13,47.74,5.24,6.83,5.76
2029-10-08,25.15,95.47,25.06,994.82,66.77,20.36,5.46,8.03
2029-10-09,30.85,27.88,35.24,1017.77,80.23,8.06,5.07,1.75
2029-10-10,12.82,41.21,7.77,1014.31,97.27,14.46,8.63,2.39
2029-10-11,42.88,59.6,32.49,1012.44,62.94,11.53,3.65,2.54
2029-10-12,36.43,87.72,4.21,1024.87,87.44,14.03,1.33,1.57
2029-10-13,30.53,60.41,9.07,991.67,0.11,17.32,8.92,5.44
2029-10-14,39.0,79.84,23.79,1013.1,53.02,13.98,8.43,2.95
2029-10-15,12.81,31.12,32.68,1004.81,21.46,18.82,4.3,9.81
2029-10-16,26.69,40.19,7.29,994.08,9.42,10.97,2.67,4.2
2029-10-17,32.05,78.54,9.26,987.23,53.2,20.88,7.08,0.95
2029-10-18,39.0,33.18,10.22,1020.31,74.68,26.34,1.71,0.72
2029-10-19,37.42,48.11,11.94,1006.8,41.23,10.6,4.81,1.86
2029-10-20,19.7,41.19,11.33,1017.12,67.01,17.7,1.77,1.7
2029-10-21,42.93,47.99,19.76,1004.54,48.97,21.22,6.38,2.09
2029-10-22,14.35,76.67,32.69,989.9,43.71,19.12,1.24,0.81
2029-10-23,40.63,49.43,21.9,995.19,29.03,14.14,6.66,15.31
2029-10-24,43.98,64.42,38.8,997.17,38.26,21.05,7.06,0.63
2029-10-25,16.2,27.99,35.96,1023.78,34.98,5.71,5.38,4.23
2029-10-26,35.27,84.4,6.33,980.25,64.62,14.25,2.58,0.05
2029-10-27,11.41,49.59,2.44,1024.35,11.6,18.32,1.91,2.09
2029-10-28,24.19,71.88,43.9,1024.12,9.26,5.52,3.82,1.48
2029-10-29,28.07,78.03,3.99,1024.83,66.0,17.69,5.19,1.93
2029-10-30,30.32,36.77,7.42,1001.45,54.63,21.36,6.78,2.76
2029-10-31,42.76,90.77,1.11,1023.37,43.02,23.98,1.01,3.67
2029-11-01,33.53,69.3,31.42,997.8,15.24,7.83,7.4,3.5
2029-11-02,26.84,54.3,29.12,981.18,41.1,29.76,7.41,3.98
2029-11-03,38.34,34.59,49.35,990.1,78.97,20.15,5.0,7.45
2029-11-04,43.27,95.38,44.35,1022.54,88.96,14.08,4.09,8.71
2029-11-05,10.77,80.41,20.54,980.62,70.26,11.23,8.58,5.35
2029-11-06,44.39,36.64,18.58,1004.57,5.99,19.32,8.06,0.33
2029-11-07,13.01,47.02,14.84,983.4,67.04,27.04,9.85,13.01
2029-11-08,38.5,84.77,7.62,992.89,24.1,18.01,4.35,11.78
2029-11-09,19.81,75.65,6.9,983.96,31.53,21.54,9.16,4.98
2029-11-10,14.63,81.26,6.61,1018.68,19.59,13.94,1.79,2.91
2029-11-11,25.39,55.3,5.71,1006.6,77.58,14.7,4.7,1.15
2029-11-12,32.54,77.32,12.03,1020.59,64.86,12.15,5.19,5.65
2029-11-13,23.33,50.92,15.33,1010.98,61.18,22.64,4.97,8.41
2029-11-14,11.91,36.9,48.08,1023.7,66.8,13.98,6.63,4.38
2029-11-15,30.98,70.61,28.92,1002.94,23.68,9.77,2.53,3.97
2029-11-16,41.58,98.08,49.38,1008.74,44.46,14.24,8.8,0.86
2029-11-17,23.41,44.85,18.62,1005.93,63.33,26.35,5.97,1.77
2029-11-18,17.57,56.88,22.88,1001.79,63.66,23.46,9.14,5.14
2029-11-19,25.49,73.92,16.23,1018.07,79.19,13.37,1.02,0.07
2029-11-20,11.69,63.32,9.14,1009.0,28.71,27.67,6.67,4.1
2029-11-21,38.72,87.47,7.16,1016.06,77.03,6.87,4.71,5.82
2029-11-22,38.92,80.94,47.25,1015.39,44.02,6.24,5.55,1.63
2029-11-23,30.58,24.66,49.34,988.6,67.02,8.19,7.69,0.32
2029-11-24,22.36,99.87,2.25,1009.26,45.57,7.91,3.04,6.84
2029-11-25,37.99,80.19,7.52,988.98,94.86,7.2,2.84,0.61
2029-11-26,29.41,89.11,21.18,1006.25,17.93,21.53,7.33,1.85
2029-11-27,38.91,72.1,9.32,1010.48,67.5,20.02,5.69,4.91
2029-11-28,32.1,88.5,18.19,1024.88,57.65,21.19,3.1,6.79
2029-11-29,37.45,28.99,6.45,981.37,17.27,22.21,5.36,7.93
2029-11-30,30.95,47.82,22.83,984.11,6.6,23.92,5.14,3.02
2029-12-01,24.49,90.11,13.58,983.47,79.91,10.18,7.22,2.58
2029-12-02,43.53,36.13,17.6,997.93,15.75,20.56,1.02,7.54
2029-12-03,28.94,26.26,4.72,1016.97,18.65,19.5,6.28,3.31
2029-12-04,31.18,83.05,21.41,1017.98,97.84,28.59,6.45,3.46
2029-12-05,17.72,86.84,49.16,1013.16,71.73,10.81,7.71,2.28
2029-12-06,31.9,33.01,16.44,1020.36,25.05,6.47,9.0,1.87
2029-12-07,30.01,88.35,43.82,994.53,59.09,21.34,4.96,2.62
2029-12-08,16.47,74.94,42.16,983.97,53.41,23.5,4.08,1.82
2029-12-09,12.09,61.61,47.6,982.62,84.45,12.08,1.92,1.68
2029-12-10,31.15,86.42,39.51,1018.35,72.93,19.27,4.03,20.25
2029-12-11,36.73,53.54,32.98,1012.87,83.17,6.49,1.62,1.64
2029-12-12,28.32,35.52,42.83,1011.44,21.15,29.0,8.23,1.18
2029-12-13,17.94,42.79,3.78,995.29,64.02,7.75,8.26,1.75
2029-12-14,33.33,60.41,23.14,997.1,4.02,6.69,4.76,3.57
2029-12-15,12.8,62.51,49.46,1023.12,6.89,6.1,3.34,9.68
2029-12-16,25.46,84.45,38.48,982.87,71.35,15.68,2.06,6.2
2029-12-17,15.72,83.31,48.1,1014.82,2.44,7.43,8.66,7.39
2029-12-18,16.46,66.51,38.98,993.93,57.98,23.62,8.9,7.84
2029-12-19,17.08,82.46,43.74,981.76,84.04,27.47,3.4,10.13
2029-12-20,23.53,35.34,35.33,1013.42,37.99,11.51,6.6,1.07
2029-12-21,11.79,24.01,38.03,994.89,4.48,20.72,3.33,2.45
2029-12-22,23.92,89.89,26.16,1012.5,71.38,6.06,3.03,1.95
2029-12-23,27.91,26.04,46.21,1011.84,92.97,14.66,1.19,1.92
2029-12-24,26.92,39.74,41.25,1004.07,71.72,12.32,6.19,4.23
2029-12-25,23.4,75.63,42.19,1014.98,57.84,10.72,2.35,2.06
2029-12-26,39.37,52.76,33.65,1006.15,23.0,21.12,1.11,3.83
2029-12-27,15.09,90.11,15.23,992.9,1.54,8.26,1.94,1.93
2029-12-28,27.7,43.84,1.78,1013.04,69.47,26.52,3.82,1.49
2029-12-29,12.17,20.95,46.78,1006.51,23.1,21.62,7.02,1.74
2029-12-30,12.49,44.05,29.31,980.57,85.82,22.77,2.82,6.51
2029-12-31,30.09,66.25,14.91,1020.57,46.64,28.38,8.99,3.68
2030-01-01,29.81,50.08,7.46,1004.55,53.06,28.56,3.6,14.6
2030-01-02,40.73,62.79,41.48,1019.09,75.39,18.79,3.98,7.15
2030-01-03,29.53,90.13,41.83,1019.72,77.94,17.38,2.96,2.66
2030-01-04,43.59,93.0,40.73,1000.02,64.27,13.38,3.28,1.11
2030-01-05,11.7,41.28,32.25,1002.84,93.84,22.89,1.67,4.48
2030-01-06,13.43,56.97,18.3,998.71,98.23,18.46,3.65,5.19
2030-01-07,11.54,63.93,15.2,1000.22,94.69,28.32,8.74,2.5
2030-01-08,16.48,95.93,0.43,1020.28,82.42,10.97,7.2,1.05
2030-01-09,28.94,99.89,41.68,1015.47,70.56,12.76,8.88,3.26
2030-01-10,32.6,38.83,4.37,985.69,66.33,12.9,1.94,1.17
2030-01-11,11.6,78.16,31.54,1007.46,10.38,25.15,5.1,11.25
2030-01-12,43.11,50.24,25.2,1024.82,27.15,7.48,3.06,3.96
2030-01-13,39.48,20.65,26.33,1006.8,0.57,16.39,7.49,1.38
2030-01-14,20.38,20.74,46.34,1015.36,13.74,15.69,9.73,0.97
2030-01-15,12.7,56.85,1.58,1014.61,43.92,6.83,8.34,5.05
2030-01-16,15.95,59.07,38.67,995.76,14.65,15.27,1.32,4.92
2030-01-17,14.44,21.81,2.6,996.73,90.17,17.83,3.85,3.64
2030-01-18,14.31,74.95,1.91,1012.58,80.57,6.63,1.26,3.81
2030-01-19,28.15,43.52,21.49,1002.5,7.16,17.75,1.36,3.7
2030-01-20,18.6,64.79,3.15,1005.68,24.89,28.98,1.72,1.79
2030-01-21,22.53,44.07,39.46,1012.08,81.91,29.47,3.49,11.08
2030-01-22,44.63,33.37,26.48,1014.99,80.3,18.29,3.74,2.61
2030-01-23,33.95,52.57,1.45,992.22,94.55,17.88,4.6,0.08
2030-01-24,43.21,38.58,2.03,986.61,99.75,12.14,4.64,1.71
2030-01-25,14.99,62.78,30.63,993.13,97.63,29.93,7.94,0.56
2030-01-26,23.37,35.91,40.31,1002.84,41.01,11.86,2.27,1.81
2030-01-27,29.42,60.67,21.89,995.4,25.03,16.32,2.42,3.75
2030-01-28,12.69,32.59,27.73,1005.58,75.84,5.07,6.64,0.09
2030-01-29,10.15,73.68,39.99,982.41,29.93,13.73,6.15,8.17
2030-01-30,33.47,80.32,30.53,1002.94,80.64,6.79,2.39,3.77
2030-01-31,32.46,28.83,11.24,996.56,53.4,23.6,8.67,1.4
2030-02-01,24.38,57.42,30.65,1004.06,79.39,19.03,3.96,1.49
2030-02-02,27.14,25.67,31.41,999.01,27.59,19.3,4.3,2.51
2030-02-03,24.54,67.85,36.71,992.79,50.8,12.16,4.78,1.14
2030-02-04,10.84,41.15,31.04,1020.68,56.4,25.37,3.9,0.02
2030-02-05,21.74,62.21,48.46,988.31,94.31,5.08,6.02,0.11
2030-02-06,16.2,61.4,9.86,1010.66,26.66,13.34,4.5,1.77
2030-02-07,13.44,93.95,47.55,1021.61,93.67,21.49,3.33,0.53
2030-02-08,43.49,63.93,26.92,1004.24,80.49,27.7,9.14,0.09
2030-02-09,30.98,66.64,33.6,1019.44,73.09,10.87,3.78,7.84
2030-02-10,35.5,52.13,4.97,985.62,78.69,18.53,7.29,1.28
2030-02-11,21.04,95.93,19.03,1002.22,60.54,18.45,4.13,2.8
2030-02-12,23.76,82.17,38.47,1000.57,24.41,26.85,4.92,0.79
2030-02-13,18.29,42.83,35.35,980.37,18.95,6.26,3.12,0.19
2030-02-14,13.39,87.54,2.01,999.95,86.63,15.61,7.77,5.46
2030-02-15,16.27,54.59,27.33,996.61,72.51,9.56,7.63,0.53
2030-02-16,37.91,86.29,4.41,1010.14,21.32,5.54,1.2,0.1
2030-02-17,33.71,85.83,49.79,1022.22,61.51,8.68,1.54,3.54
2030-02-18,29.14,35.11,44.86,983.86,44.75,29.41,9.3,0.05
2030-02-19,26.63,76.09,1.05,994.74,15.87,10.37,9.0,2.29
2030-02-20,42.29,43.25,42.93,999.98,53.19,28.38,5.55,1.36
2030-02-21,12.55,43.8,45.97,1000.48,28.15,10.13,5.44,1.54
2030-02-22,19.82,43.71,17.68,1014.87,9.62,28.28,8.31,0.02
2030-02-23,22.25,78.05,35.98,999.95,46.7,21.37,2.25,13.34
2030-02-24,37.38,38.39,22.11,981.22,59.01,7.83,6.88,2.91
2030-02-25,44.74,20.07,32.76,1011.95,4.69,19.55,5.28,3.4
2030-02-26,18.42,77.22,17.02,1019.82,40.21,12.96,7.69,4.39
2030-02-27,40.6,33.69,16.13,1003.13,25.77,14.58,1.27,6.39
2030-02-28,39.07,28.36,21.22,1006.15,3.07,16.0,6.33,3.75
2030-03-01,17.86,39.0,7.28,987.33,12.57,15.57,6.01,5.75
2030-03-02,23.98,50.39,41.56,989.93,13.9,21.6,8.57,2.38
2030-03-03,24.34,58.07,17.43,990.58,18.29,24.21,7.09,1.86
2030-03-04,44.24,23.57,20.01,999.38,80.34,13.23,8.92,6.93
2030-03-05,16.33,97.65,44.7,1021.77,43.95,28.11,8.99,8.02
2030-03-06,37.97,77.29,24.83,1003.48,14.71,28.46,4.67,0.59
2030-03-07,21.7,45.86,27.21,988.64,10.03,6.02,2.24,3.13
2030-03-08,35.58,45.5,47.82,991.97,29.79,5.37,6.67,4.6
2030-03-09,24.7,55.88,44.34,997.28,79.8,15.63,8.86,0.35
2030-03-10,30.24,70.1,8.47,1008.05,36.45,19.77,1.67,10.61
2030-03-11,39.14,31.71,23.66,999.8,15.99,11.95,6.02,2.94
2030-03-12,38.15,35.11,48.56,997.66,40.41,11.49,2.03,4.15
2030-03-13,40.32,88.75,18.62,1005.41,55.53,21.96,1.24,0.79
2030-03-14,12.09,40.5,18.58,990.88,2.96,20.04,7.12,1.23
2030-03-15,34.22,50.42,9.75,983.55,62.76,9.18,7.14,0.52
2030-03-16,14.9,89.7,5.72,981.1,39.51,27.11,6.41,1.23
2030-03-17,24.55,73.05,37.02,991.31,0.97,22.0,8.73,2.71
2030-03-18,29.2,47.34,38.5,984.12,67.39,14.06,1.73,7.17
2030-03-19,24.1,74.7,48.45,995.14,71.24,22.09,1.95,3.05
2030-03-20,28.19,21.57,38.67,1014.78,62.88,7.82,8.78,1.12
2030-03-21,44.88,78.85,12.17,1012.23,34.19,16.71,5.53,0.18
2030-03-22,14.73,58.96,2.01,1007.49,52.96,9.22,3.46,3.89
2030-03-23,33.64,85.05,49.27,1018.36,38.72,6.04,7.64,2.18
2030-03-24,23.86,96.37,17.02,992.69,70.06,13.46,9.05,16.63
2030-03-25,14.66,94.06,15.6,1019.83,58.36,8.77,7.21,6.05
2030-03-26,15.56,92.74,45.3,997.97,8.18,20.84,8.13,6.61
2030-03-27,43.22,60.97,29.25,998.04,64.31,21.85,3.54,0.05
2030-03-28,40.79,48.81,10.74,998.24,68.72,8.72,3.6,6.02
2030-03-29,41.75,57.2,44.45,984.41,37.07,5.62,8.78,0.87
2030-03-30,44.7,75.19,49.67,1023.9,87.58,24.82,6.53,3.53
2030-03-31,17.29,90.72,4.33,986.23,84.3,5.05,3.11,2.37
2030-04-01,22.44,36.56,43.11,995.34,17.52,13.6,5.72,3.39
2030-04-02,33.42,93.46,19.53,994.37,90.43,17.36,7.17,0.57
2030-04-03,26.93,85.21,26.2,983.36,44.09,25.47,2.97,2.44
2030-04-04,24.64,98.31,45.74,986.85,72.37,25.96,6.89,0.15
2030-04-05,22.52,90.42,48.67,982.02,81.41,23.12,1.38,0.17
2030-04-06,30.78,42.39,13.11,993.16,50.51,11.18,3.73,4.29
2030-04-07,30.15,28.48,10.64,1019.0,39.91,23.0,7.07,12.12
2030-04-08,15.65,28.98,4.03,995.27,91.55,11.16,2.34,6.01
2030-04-09,26.51,43.3,28.09,985.57,23.09,10.37,3.0,2.53
2030-04-10,29.37,69.13,0.68,1009.06,25.7,18.68,8.91,0.23
2030-04-11,29.96,84.35,20.59,1024.85,36.16,21.97,7.07,0.18
2030-04-12,17.35,91.94,3.67,990.45,85.95,6.33,5.49,0.69
2030-04-13,35.98,69.9,20.26,992.58,93.88,6.5,2.9,14.89
2030-04-14,10.88,20.45,2.0,1023.73,22.01,24.6,4.07,2.03
2030-04-15,22.42,34.91,41.76,988.04,86.39,26.49,6.17,7.42
2030-04-16,37.31,27.98,10.49,1003.0,25.82,20.11,2.4,4.89
2030-04-17,29.74,49.07,16.42,990.78,97.06,15.72,5.34,3.72
2030-04-18,19.14,60.11,43.5,1021.96,59.74,26.13,4.68,11.81
2030-04-19,34.32,23.47,37.31,1024.17,0.71,23.22,5.29,1.05
2030-04-20,29.86,47.88,10.95,1016.66,3.41,19.49,1.95,2.43
2030-04-21,37.87,34.33,3.59,994.17,14.75,12.99,1.96,8.0
2030-04-22,35.73,71.77,35.78,998.16,18.76,9.95,9.68,3.21
2030-04-23,31.35,57.14,19.54,990.9,76.76,15.47,9.81,1.13
2030-04-24,27.09,59.63,38.3,1020.08,22.28,12.17,4.84,0.94
2030-04-25,14.66,54.22,22.26,1021.16,96.91,13.48,8.1,5.59
2030-04-26,19.15,96.48,17.3,998.85,63.61,17.89,6.9,0.05
2030-04-27,24.67,37.18,22.56,1009.54,69.25,9.23,2.05,9.82
2030-04-28,30.98,61.33,37.43,987.45,21.78,25.15,3.67,0.07
2030-04-29,27.98,78.88,45.11,999.57,89.27,8.64,3.82,3.99
2030-04-30,20.09,64.55,2.49,1008.42,66.78,17.02,6.36,3.71
2030-05-01,10.23,94.32,26.21,997.34,86.44,23.65,6.22,3.45
2030-05-02,27.37,50.24,1.64,996.09,95.65,17.13,9.31,2.57
2030-05-03,20.0,57.09,23.42,980.04,12.56,14.03,8.11,7.65
2030-05-04,35.71,27.08,44.26,1016.19,9.66,16.87,8.71,4.31
2030-05-05,10.84,68.72,18.08,1020.02,80.34,26.22,9.02,6.09
